period,location,plantStateDescription,plant,plantName,rank,ash-content,heat-content,price,quantity,sulfur-content,coalRankDescription
2021,29,29,487,308,3,-0.9470070344507567,-1.1905904961751184,0.07114077970866298,0.1817338965382399,-1.1432157396749683,4
2011,8,8,109,277,1,0.43003167632743233,0.7789792312636432,1.6713279955521576,-0.9403603922656977,-0.5008030552795162,2
2011,21,21,357,268,1,0.2307496631902125,0.8707552846461327,1.8688688186873672,-0.755906316635601,-0.5912837150535236,2
2014,21,21,430,43,4,-0.29934049175479227,0.7645175501245842,1.0929830182177882,-0.025148043195770266,1.3269062721554319,0
2012,4,4,254,297,1,-0.15785026242736638,0.49697644905199334,0.5470287691644893,-0.6944260034906679,-0.781293100578939,2
2009,17,17,22,444,1,-0.4109384191116355,1.4558971522726725,-0.7267579301782482,-0.9836738338404949,-0.47365885734731406,2
2019,8,8,74,134,1,-0.09607283835482813,0.7506120874908736,0.7136705422947316,1.0395498296233767,0.8473587753531931,2
2011,24,24,402,260,4,0.1350942968843469,0.31119946826562045,-0.8219056945038915,0.9336954487648434,-0.8536776283981448,0
2012,17,17,196,358,4,0.05139585136671458,0.46916552378457227,0.029203310460540942,0.7300094966940422,1.6345405153870567,0
2008,8,8,82,360,4,0.6253280492019075,0.2661457693323983,-0.7959078731204011,1.242348845248748,1.7431173071158654,0
2021,17,17,360,430,4,-0.004403112311706842,0.9252646981702781,0.7442499469548208,0.48161474719244096,2.3945780574887188,0
2016,29,29,115,442,3,-0.8513516681448913,-1.0181627595171074,-0.7200453779357899,-0.32347493059889965,-1.0889273438105638,4
2016,25,25,178,25,1,0.15302967806669665,0.9297144462130654,0.6331199153852285,-0.7878686258964496,0.2592344868221454,2
2015,14,14,284,392,3,-0.9609567753703622,-0.8624215780195494,-1.08060532695928,-0.8115556186458776,-1.0346389479461595,4
2009,25,25,372,569,4,0.25864914502942304,0.8257015857129106,1.6815566465882847,0.7684153530109937,-0.4555627253925126,0
2017,8,8,365,561,4,-0.14390052150776095,0.712789229127181,-0.8329867331263631,0.6313114231179175,1.4988195257260457,0
2008,17,17,457,460,1,1.1474469236214238,0.310643249760272,-0.501834155831739,-0.6136233201152057,0.6663974558051783,2
2021,9,9,90,122,4,0.308469648313728,0.8713115031514812,1.661525538309202,-0.9305155436791497,-0.23840914193489499,0
2018,8,8,452,123,1,0.20683582161374592,0.8891104953226306,1.182909908577075,-0.735525752895028,-0.5369953191891191,2
2011,6,6,84,173,1,0.48184499974310946,-0.11542012533661902,-0.6859498744820318,-0.3786401394861905,1.8245499009124726,2
2019,5,5,383,452,1,-0.010381572705823662,0.03309021559140959,-0.4246930792676118,-0.10895453656250237,1.2092814144492223,2
2013,6,6,28,205,4,-0.024331313625429108,0.20051198570128453,-0.023644719892783946,-0.9399813887050888,0.6121090599407739,0
2011,6,6,434,447,1,0.5157229419764368,-0.01919432391134206,-0.5133413882473824,-0.27639626623135255,1.5078675917034468,2
2015,15,16,476,126,2,-0.2256061468940211,-2.188446494770187,-1.5374850732396361,-0.1990386717039925,-0.6636682428727294,3
2016,29,29,494,573,3,-0.9270788331370349,-1.28514764208435,-0.24253785206591,-0.5754256968200009,-1.16131187162977,4
2009,28,28,102,59,1,-0.2734338300469537,0.5058759451375681,-0.8566831080267246,0.554326020790642,-0.7903411665563397,2
2020,8,8,74,134,4,-0.014367212968567975,0.7467185579534347,0.6876727209112412,0.04395515542749424,0.5668687300537704,0
2008,27,27,44,11,4,1.972474458009514,0.24445324762380985,0.05349635667134318,-0.639828083629911,0.16875382704813796,0
2019,16,15,166,203,4,2.3829954050721867,-1.086021417169615,-0.2699847323461851,1.2761482757481832,-0.5912837150535236,0
2008,1,0,164,414,1,-0.5225363464684785,1.3424285771815945,1.7297165452167182,-0.3941092257629038,-0.5550914511439207,2
2021,23,23,399,347,2,1.2450951100586614,-2.5088283538508778,0.1964843742805407,0.019727146042126466,-0.4917549893021154,3
2010,9,9,272,188,4,0.2606419651607956,0.4252242618620469,0.38507512775913916,0.3336510759946779,0.34066708061875206,0
2009,1,0,0,226,4,1.0318633560018362,0.46137846470969435,0.9629939113003363,-0.43995843955579284,0.05112896934192853,0
2015,27,27,501,120,4,0.49778756079408704,0.8062339380257159,-0.779002185991246,1.1359563669087853,1.2002333484718215,0
2008,16,15,477,514,3,0.597428567362697,-0.9831209936801569,-1.1850228062864137,1.4967278614968054,-0.6365240449405272,4
2016,4,4,367,128,4,-0.3770604768783081,-0.4747372797916995,-0.49671983031367534,0.9438317262766863,-0.9351102221947515,0
2017,8,8,245,583,4,-0.20966358584304348,1.0498576433683247,1.1535025368482086,-0.47424099012671045,-0.6727163088501301,0
2009,22,22,255,309,1,0.4479670575097821,0.6860907408704567,1.1692717071955718,-0.6996225850450498,-0.6093798470083249,2
2020,27,27,207,559,1,0.07730251307455296,0.9575253714804866,1.3944085784386673,-0.2428945894919847,2.5574432450819318,2
2011,21,21,227,498,4,0.7668182785293337,0.6232380497660851,1.1709764823682596,-0.6189896991569465,0.37685934452835484,0
2016,6,6,372,569,4,-0.25749126899597613,0.5998768725414514,0.427268313283165,-0.2722330653736757,0.9649836330594026,0
2012,8,8,440,68,1,-0.09009437796071167,0.5270122483408081,1.8337078307506798,-0.7265162690242252,0.22304222291254241,2
2020,29,29,435,267,3,-0.8712798694586132,-1.1444243602311992,-1.0004808938429488,0.07665795688249775,-1.1341676736975677,4
2009,5,5,334,545,1,0.09125225399415841,-0.05979827480177685,-0.36289497925767517,-0.9280308566649911,1.4807233937712443,2
2009,9,9,231,412,4,-0.046252335070523176,1.1021421828710762,0.7432483915408667,0.8822672441767014,0.7387819836243843,0
2009,19,19,33,477,1,-0.2335774274195097,0.9313831017291108,0.018868110976120275,-0.9900901354545001,-0.5369953191891191,2
2008,5,5,483,355,4,-0.6022491517233666,-0.9708841865624916,2.3381934237283453,-0.5569931821894124,-0.9532063541495529,0
2011,5,5,364,162,4,0.09723071438827523,0.32065518285654365,-0.29299919717747164,-0.021268973377112144,1.4173869319294392,0
2010,4,4,427,132,4,0.039438930578481295,0.48752073446107014,2.553122953624972,0.13247997553464355,-0.4465146594151118,0
2011,29,29,483,355,3,-0.9151219123488017,-1.1683417559611815,-0.04385848265465468,-0.7876185516600529,-1.1432157396749683,4
2016,17,17,371,228,1,0.4419885971156653,0.32065518285654365,-0.28831106545257995,0.75422631598712,1.5802521195226527,2
2009,4,4,367,127,4,-0.38901739766654125,-0.4730686242756542,-1.0588694435075092,1.6108327460534202,-0.9622544201269537,0
2012,9,9,9,450,1,-0.19969948518618236,0.010285256872124292,0.8901147726679289,-0.9245546301687773,-0.9893986180591557,2
2022,29,29,441,456,3,-0.7696460427586311,-1.1066015018675066,-1.2007919766337767,-0.4679609157231937,-1.1251196077201668,4
2017,4,4,324,403,1,2.8951501788348417,-0.4269024883317352,0.27724809808662965,-0.9845043332987227,-0.31079366975410094,2
2012,5,5,147,53,4,-0.05023797533326749,0.20329307822802664,0.6143673884856616,-0.9723567583291683,1.3992907999746378,0
2022,27,27,194,83,4,0.05538149162945889,0.9247084796649296,-0.30848423832938654,1.004085508001472,1.8426460328672738,0
2015,14,14,193,521,3,-0.95896395523899,-0.798456449904481,-1.1436820083487322,-0.6552689514130231,-1.0074947500139573,4
2022,29,29,487,308,4,-0.9410285740566403,-1.1633357894130456,1.2206280592727947,0.18232064659484365,-1.152263805652369,0
2011,28,28,21,285,1,-0.2933620313606758,1.1488645373203437,0.5102340383539756,-0.8827503914758913,-0.31984173573150143,2
2011,21,21,230,411,1,-0.09009437796071167,1.0337273067132204,0.5933418280225107,0.745942242012168,0.9106952371949981,2
2017,19,19,438,402,1,-0.14390052150776095,0.19550601915314875,0.5708956215821199,-0.8935575879993897,-0.844629562420744,2
2020,29,29,413,539,4,-0.909143451954685,-1.1271815865653982,-1.0725076448890125,-0.5235177778406388,-1.1432157396749683,0
2016,8,8,321,352,4,0.49978038092545923,0.7789792312636432,0.6220388767627569,-0.9331345118007899,-0.6817643748275309,0
2009,19,19,366,58,1,0.45593833803527073,0.7912160383813085,-0.6002849220544648,0.43373136923150857,-0.7179566387371338,2
2020,27,27,365,561,1,-0.12197950006266686,1.0170407515527677,-0.44557657513303833,0.18458347786620688,1.7431173071158654,2
2008,14,14,385,501,4,-0.2833979307038147,-1.2072770513355708,-1.1095865048949742,3.315318793776981,-0.8536776283981448,0
2011,16,15,99,21,3,1.4603196842468589,-0.8212614086237663,0.060315457362094926,-0.49892536066721443,-0.5822356490761229,4
2015,27,27,386,186,4,0.3921680938313603,0.7873225088438695,1.1230296806364124,2.0559225590990073,2.0417034843700894,0
2018,19,19,174,156,1,-0.06817335651561725,0.4652719942471333,0.14001369668525399,-0.3201534192917406,0.8564068413305937,2
2012,28,28,245,583,1,-0.0024102921803346856,1.010922347993935,2.156336532181864,-0.3842356721570029,-0.5188991872343177,2
2021,5,5,420,586,4,-0.1777784637410883,0.7038897330416062,0.2700028036027063,-0.3248712595064061,0.9378394351272001,0
2014,29,29,487,308,3,-0.8991793512978241,-1.1555487303381677,2.057104410671656,0.9236151217144513,-1.152263805652369,4
2012,21,21,198,30,4,-0.3551394554332139,1.1471958818042984,-0.8199878224346175,-0.617762681211047,0.40400354246055703,0
2012,29,29,143,316,4,-0.817473725911564,-1.1588860413702582,-1.0575908621279932,3.2901829273388583,-1.0979754097879646,0
2011,16,15,166,203,3,2.715796367011344,-1.171679066993272,-1.1419772331760443,2.9453062290603276,-0.6636682428727294,4
2009,29,29,477,514,3,0.2945199073941229,-1.0559856178808003,-1.1743679614571143,1.3773899059544277,-0.6817643748275309,4
2019,6,6,5,170,4,0.08328097346866979,0.1204165209311118,-0.27126331372570106,-0.20138859108491797,1.3721466020424358,0
2014,23,23,400,372,2,1.2989012536057107,-2.731871974495595,-0.3569282661532678,-0.7175748987586665,-0.9622544201269537,3
2009,29,29,403,474,3,-0.8951937110350796,-1.2362004136136888,-1.115553217999382,3.4488662204248057,-1.116071541742766,4
2009,4,4,323,245,1,0.22875684305884034,0.07591904050323806,-1.0678195131641208,-0.28101193603815167,-0.8989179582851485,2
2022,29,29,359,283,3,-0.7616747622331423,-1.1983775552499962,-0.8223318882970637,4.774412928938707,-1.052735079900961,4
2016,28,28,403,474,1,0.5137301218450646,0.6471554454960672,0.21502380428352166,-0.6416890446303333,-0.5822356490761229,2
2009,29,29,142,317,4,-0.6719978563213934,-0.9197120840704369,-0.7844006407047579,-0.8163177327039518,-1.0074947500139573,0
2009,15,16,192,363,2,-0.14390052150776095,-2.3725548200405147,-1.920633293301241,1.0120523671862864,-0.6365240449405272,3
2011,29,29,383,452,3,-0.8254450064370528,-1.1182820904798234,-0.5819585889480702,0.2558823672070939,-1.1070234757653654,4
2013,29,29,107,274,4,-0.7995383447292141,-1.1021517538247192,-0.31857082476779014,1.0493961377871799,-1.116071541742766,0
2015,6,6,137,518,1,0.4459742373784099,0.104842402781356,0.6433485664213556,0.18681322538645148,-0.6727163088501301,2
2008,24,24,142,317,4,-0.5245291665998508,-0.6966684634257198,-0.9719259097004266,-0.7713535092534858,-0.9260621562173508,0
2012,21,21,360,193,1,-0.09009437796071167,0.6554987230762935,0.24421807911580198,0.7449414585408297,2.1864725400085017,2
2016,4,4,503,27,4,-0.17977128387246044,0.27560148392332146,0.1216873635788591,-0.8678505403287189,1.2092814144492223,0
2011,28,28,263,96,1,0.18890044043139617,0.904128394967038,1.4803931762111129,0.18967156417794984,-0.1117362182512846,2
2013,27,27,238,192,1,1.0378418163959526,0.4480292205813322,1.389528659506848,-0.8186078094174126,1.4988195257260457,2
2014,29,29,294,384,3,-0.8114952655174473,-0.5915431659148681,-0.7920721289818534,0.2803366110670228,-0.645572110917928,4
2010,8,8,421,348,1,0.316440928839217,0.7639613316192357,0.9519128726778647,-0.1747654154237125,-0.46461079136991335,2
2010,19,19,94,250,4,0.517715762107809,0.6632857821511714,-0.6324625534389492,-0.539358083265933,-0.745100836669336,0
2017,21,21,226,496,4,7.683896954522234,-2.683480964530282,-0.9868426924614457,0.08642398829726315,1.3178582061780313,0
2012,29,29,281,510,4,-0.919107552611546,-1.1939278072072088,-0.6727378668937005,0.10187410006965841,-1.1432157396749683,0
2009,21,21,241,79,4,0.10918763517650816,0.9358328497718981,2.109455214932947,-0.77935929049844,-0.2655533398670972,0
2011,21,21,236,183,1,-0.030309774019545575,0.8073463750364127,0.12790979295916996,-0.6635325913064017,0.40400354246055703,2
2013,28,28,420,586,1,0.4220603958019434,0.6816409928276693,1.3674518210205395,-0.5486468329182372,0.03303283738712705,2
2014,8,8,332,471,4,0.14904403780395234,0.9141403280633097,-0.5226111032488726,-0.9730077297850024,-0.31079366975410094,0
2009,29,29,248,41,4,-0.8473660278821468,-1.498735548138144,-1.9615478974457505,-0.9390321769634355,-1.0979754097879646,0
2016,29,29,46,439,3,-0.9370429337938958,-1.1911467146804666,-1.0810315207524521,-0.7550242454476884,-1.16131187162977,4
2019,27,27,502,88,1,-0.1020512987489446,0.926377135180975,-0.15704337715561198,-0.7337601509419476,1.118800754675215,2
2015,17,17,371,228,4,0.49778756079408704,0.23166022200079614,-0.31814463097461826,0.44043180188453246,1.6797808452740606,0
2014,21,21,43,2,4,-0.21962768649990427,1.1054794939031667,-1.0933911407544392,-0.9841263027896172,0.2411383548673439,0
2018,20,20,331,520,4,11.263001910466704,-4.25980420868771,-0.834904605195637,-0.26229869604880673,-0.9984466840365567,0
2013,28,28,262,60,1,0.2885414470000061,0.9692059600928034,1.3201443099784504,-0.9678495837650082,-0.6093798470083249,2
2016,5,5,174,156,1,-0.3850317574037969,0.4802898938915407,0.28065764843200536,-0.37913347659845936,0.476388070279763,2
2014,27,27,113,517,4,-0.2814051105724425,1.0198218440795097,1.0503636389005908,-0.7495912123779587,0.49448420223456446,0
2020,9,9,434,447,1,-0.13194360071952765,0.4035317401534585,-0.6407733324058025,-0.7826024711595682,1.2002333484718215,2
2019,29,29,344,296,4,-0.9171147324801738,-1.2256322620120688,-0.8994729648611908,-0.024350140962909446,-1.1432157396749683,0
2011,5,5,195,567,4,0.2148071021392349,0.7394877173839052,0.13660414633987827,-0.27157966128908295,1.4445311298616412,0
2009,1,0,445,210,4,0.7867464798430557,0.8579622590231191,1.2118910865127694,-0.8963954927093147,0.16875382704813796,0
2017,27,27,424,377,4,-0.0382810545450342,0.9230398241488844,-0.5538297985987197,0.19304172806028333,2.2136167379407037,0
2018,8,8,446,56,1,-0.173792823478344,0.6043266205842387,0.7793043864432153,1.2965254338084942,1.05546429283341,2
2011,27,27,339,172,4,-0.27542665017832607,1.1649948739754479,1.1317666533964383,-0.115505119283989,0.5216284001667665,0
2016,27,27,161,32,4,-0.165821542952855,1.0771123501303972,1.1121617389105272,-0.9969413910905648,0.7206858516695828,0
2010,28,28,188,344,4,0.3463332308098,0.8173583081326843,1.1330452347759536,1.3368482015873184,-0.1750726800930898,0
2017,29,29,293,145,4,-0.7098614388174652,-1.469812185860026,-1.7889394112111012,0.6219589385921348,-1.052735079900961,0
2008,28,28,471,39,1,0.467895258823504,0.7305882212983305,0.971943980956948,1.6325371463644898,-0.5369953191891191,2
2008,9,9,371,228,4,1.0458130969214416,0.22164828890452457,-0.015120844029344339,0.6070537356616933,0.6302051918955753,0
2008,5,5,522,101,1,-0.25151280860185965,1.171669496039629,0.6224650705559291,-0.45868189658592445,0.8383107093757922,2
2019,24,24,402,260,1,0.47387371921762045,0.17492593445525714,-0.7370931296626688,0.6268120329657852,-0.8627256943755456,2
2013,14,14,61,98,3,1.0438202767900695,-0.7617460285514851,-0.8696393993391528,0.8523498026504346,-0.41032239550550886,4
2009,21,21,382,9,1,-0.2256061468940211,1.2005928583177468,1.1228165837398265,-0.3788605356517307,1.2364256123814243,2
2020,16,15,99,21,4,-0.024331313625429108,-1.0771219210840401,-0.40721913374756075,-0.8767019033302048,-0.880821826330347,0
2008,28,28,523,535,1,0.36426861199214977,0.7806478867796884,0.6454795353872154,-0.34909975541752564,-0.4827069233247148,2
2014,29,29,361,578,4,-0.7776173232841199,-1.1566611673488645,-0.6062516351588727,1.9635337514715039,-1.0708312118557624,0
2017,25,25,186,282,1,-0.0701661766469894,0.7294757842876336,0.7183586740196233,0.12885195300388555,0.6121090599407739,2
2010,21,21,237,190,1,0.23473530345295682,0.8307075522610464,0.9402635756644977,0.6703687374164546,1.154993018584818,2
2011,8,8,14,579,1,0.05139585136671458,0.15156475723062343,-0.326071835527617,-1.0054049930679103,-0.15697654813828832,2
2014,28,28,107,274,1,0.5356511432901587,0.8106836860685032,1.5907773686426545,-0.8395167401243802,-0.5912837150535236,2
2018,28,28,178,25,4,0.28256298660588963,0.8707552846461327,1.0512160264869352,-0.8178395852554082,0.15970576107073722,0
2012,28,28,96,89,4,-0.3411897145136084,1.1622137814487057,0.33393187257850215,-0.6405097062081049,0.5940129279859724,0
2009,27,27,474,214,1,0.07929533320592548,0.8462816704108022,-0.17068157853711516,2.942830786035452,2.0597996163248915,2
2016,29,29,341,590,4,-0.5643855692272947,-1.608310593691783,-1.7527129387914833,-0.7402280242856376,-0.9079660242625492,0
2017,6,6,137,518,1,0.2606419651607956,-0.004176424266934674,0.9570271981959286,0.22210142468622476,-0.8174853644885419,2
2008,27,27,6,330,1,0.18092915990590755,0.9870049522639529,-1.17990848076835,-0.6800734938142079,-0.19316881204789127,2
2011,29,29,281,510,4,-0.9230931928742905,-1.2072770513355708,-0.5521250234260319,0.3989569411255774,-1.1432157396749683,0
2015,27,27,268,292,4,0.39017527369998817,0.7750857017262042,-0.08757378886858007,2.0319923034737073,0.7116377856921818,0
2021,16,15,99,21,3,-0.09607283835482813,-1.0721159545359045,-0.3437162585649365,-0.724139104201202,-0.8536776283981448,4
2011,14,14,336,235,3,0.12911583649023042,-1.2690173054292457,0.48281557099324535,-0.7815870919156775,-0.7631969686241374,4
2011,21,21,366,58,4,0.5436224238156477,0.6888718333971988,-0.40253100202266934,0.1853551077084735,-0.4555627253925126,0
2008,28,28,196,358,4,-0.01237439283719582,0.6872031778811536,-0.3599116227054716,0.5323642483568995,1.3811946680198364,0
2014,21,21,386,186,1,0.33437631002156676,0.8212518376701232,-0.6433304951648344,2.5067319688821015,1.8245499009124726,2
2020,8,8,250,65,4,-0.1458933416391331,0.6232380497660851,0.07608462770945786,-0.9159815598972892,-0.21126494400269277,0
2019,29,29,72,407,3,-0.9330572935311515,-1.252330750268793,-0.8291509889878151,-0.28959862903068867,-1.1432157396749683,4
2010,21,21,171,3,1,0.3602829717294055,0.8162458711219874,1.002288979030792,-0.6753712224235983,1.4173869319294392,2
2018,8,8,90,122,1,0.29651272752549507,0.8184707451433811,0.703868085051776,-0.8695076470391604,-0.13888041618348684,2
2020,8,8,453,103,1,0.28256298660588963,0.8340448632931369,0.40169668569284617,-0.8366131544379696,-0.4374665934377111,2
2010,29,29,63,380,4,-0.8354091070939137,-1.2551118427955352,-1.2911450607862354,-0.6204176522383162,-1.0798792778331632,0
2012,14,14,61,98,4,0.8744305656234322,-0.9452981353164643,-0.964680615216503,1.1076400816315093,-0.3922262635507074,0
2021,9,9,371,228,1,0.2985055476568672,0.3946322440678837,-0.7396502924217004,0.7336409249050625,1.562155987567851,2
2016,9,9,490,144,4,-0.15785026242736638,0.26169602128961095,0.011729364940489841,-0.5756743114791423,1.3269062721554319,0
2009,9,9,378,544,4,0.41807475553919904,0.3178740903298015,-0.5955967903295734,-0.18908727397781247,1.5802521195226527,0
2022,21,21,74,134,1,-0.024331313625429108,0.8173583081326843,1.1083259947719792,0.6686673568626045,0.7659261815565863,2
2011,27,27,371,228,1,0.8505167240469661,0.12987223552203497,-0.16556725301905129,1.0435806954765792,1.6797808452740606,2
2014,8,8,503,27,1,-0.016360033099940132,0.3957446810785806,0.36291305051419664,-0.8852224288205045,0.9468875011046011,2
2019,29,29,99,21,3,0.23274248332158465,-1.0176065410117592,-0.3658783358098793,-0.80210972117576,-0.7089085727597332,4
2018,6,6,416,356,1,-0.046252335070523176,0.20774282627081403,-0.4523956758237901,0.14343069715490658,1.5893001855000533,2
2009,8,8,146,114,4,-0.22162050663127678,1.1616575629433574,2.881292174367392,-0.9863808631232008,-0.2926975377992994,0
2013,28,28,260,222,1,0.30647682818235583,0.9430636903414276,1.2076291485810493,-0.9640760900344786,-0.5641395171213214,2
2010,28,28,187,142,4,0.45793115816664287,0.7205762882020589,1.5779915548474954,-0.8835156964833852,-0.6184279129857257,0
2009,27,27,171,3,4,-0.21962768649990427,1.117716301020832,-1.4293383982222478,-0.6731385557488432,0.9287913691497997,0
2009,5,5,196,358,4,-0.036288234413662045,0.6755225892688367,-0.023644719892783946,0.7474567966773483,1.4264349979068398,0
2011,25,25,268,292,1,0.3602829717294055,0.7639613316192357,0.2832148111910373,1.9573008700659065,0.7297339176469834,2
2010,19,19,163,413,4,-1.0924829040409274,-0.6505023274818008,1.4217915296499666,-0.561004587012545,-0.9803505520817551,0
2016,29,29,142,318,3,-0.767653222627259,-1.1310751161028372,-1.0725076448890125,-0.9361096167727069,-1.1341676736975677,4
2008,3,2,305,385,4,0.17893633977453538,-0.03921819010388525,-0.9497638324554838,2.8650080728894247,-0.8265334304659425,0
2014,8,8,252,212,1,0.2725988859490285,0.47194661631131435,0.503557002260948,-0.9684562813774334,-0.6546201768953287,2
2022,14,14,124,99,4,-0.7975455245978419,-1.1305188975974887,-0.7899411600159935,0.6667611489672699,-1.0346389479461595,0
2021,29,29,388,387,3,-0.9330572935311515,-1.271798397955988,-1.6453121029121456,0.926613579922452,-1.116071541742766,4
2022,8,8,251,137,4,0.027482009790248008,0.5498172070600934,1.3943020299903743,-0.08931835722209827,0.8745029732853952,0
2008,25,25,245,583,1,0.03146765005299267,0.9391701608039886,1.245560396173355,-0.1946648051958103,-0.5731875830987221,2
2009,25,25,260,222,4,0.2686132456862842,0.9797741116944234,1.3700089837795715,-0.9309359019286569,-0.4917549893021154,0
2008,8,8,394,350,4,-0.23158460728813757,0.5898649394451798,1.7194878941805904,-0.864719260590492,-0.645572110917928,0
2011,5,5,520,343,1,1.785149365660527,-0.8496285523965358,-1.2314779297421588,-0.5786319015239965,1.4988195257260457,2
2010,29,29,517,587,4,-0.8633085889331245,-1.1744601595200141,0.6965517582689904,0.0006704188720499543,-1.1251196077201668,0
2012,21,21,502,88,1,-0.006395932443079351,0.8646368810873001,-1.0977951432838828,-0.1569405714570528,1.3902427339972367,2
2022,6,6,186,282,1,-0.23756306768225421,0.7589553650711,1.776171668672463,-0.8349896180043984,0.8292626433983917,2
2010,21,21,236,183,1,0.16498659885492994,0.9241522611595813,-0.3547262648885461,-0.6580645283825464,0.4582919383249615,2
2014,25,25,425,135,1,0.19687172095688515,0.7667424241459779,2.193415392187826,-0.19187312043230093,-0.2926975377992994,2
2015,29,29,460,389,4,-0.588299410803761,-1.5999673161115566,-1.7488771946529356,-0.7809837999835145,-0.91701409023995,0
2011,5,5,439,571,1,0.3104624684451005,-0.00918239081507047,-0.16215770267367555,0.38407314532821263,1.2726178762910274,2
2020,5,5,474,213,1,-0.02831695388817342,0.8590746960338159,-0.2936384878672296,1.2285962218241888,2.3131454636921123,2
2013,29,29,385,501,3,-0.4527876418704516,-1.199489992260693,-0.7264382848333695,1.5466269156472148,-0.9532063541495529,4
2014,29,29,361,578,3,-0.7776173232841199,-1.1566611673488645,-0.6062516351588727,1.9635337514715039,-1.0708312118557624,4
2017,19,19,137,518,1,0.2606419651607956,-0.004176424266934674,0.9570271981959286,0.22210142468622476,-0.8174853644885419,2
2012,28,28,188,344,4,0.2466922242411901,0.8357135188091822,1.6351015231325394,0.769543606229289,0.060177035319329275,0
2021,29,29,104,208,4,-0.7955527044664698,-1.3263078114801332,-1.524699259444477,-0.6164913894217389,-1.0255908819687587,0
2017,21,21,348,335,4,2.1916846724604553,0.1354344205755192,-0.1862376519878923,-0.11850552359499673,1.082608490765612,0
2010,8,8,111,370,1,-0.13592924098227196,1.0487452063576277,0.5802718850319033,0.4886002839359871,-0.04839975640947962,2
2009,27,27,364,162,4,0.17295787938041857,0.5225625002980208,-0.03387337092891141,-0.028043844470152953,1.2816659422684284,0
2019,27,27,474,213,4,-0.014367212968567975,0.8629682255712549,0.5018522270882605,2.5018808206114582,2.2588570678277073,0
2009,27,27,6,330,1,0.14306557740983553,0.9864487337586045,-1.2506566504348977,-0.8084647205450454,-0.25650527388969646,2
2013,27,27,96,89,1,-0.3232543333312587,1.1583202519112668,1.3029544936538473,-0.5856802000895176,0.6392532578729763,2
2014,29,29,140,373,3,-0.817473725911564,-1.1794661260681498,-0.9544519641803757,-0.16573501094558463,-1.0979754097879646,4
2015,29,29,140,373,3,-0.8254450064370528,-1.2784730200201688,-1.0021856690156368,-0.5181100441099997,-1.0979754097879646,4
2008,8,8,194,83,1,0.4778593594803651,0.6922091444292894,-0.30706359235214675,1.1009902476566669,0.8654549073079947,2
2008,29,29,131,251,3,-0.4946368646292678,-1.1488741082739866,-1.1002102414451909,-0.9333490696573091,-0.91701409023995,4
2016,25,25,471,39,1,0.31444810870784484,0.8079025935417611,0.7622566347163366,0.5878529968691004,-0.19316881204789127,2
2008,8,8,420,586,4,0.4041250146195936,0.7266946917608915,-0.07052603714170116,0.3690224711979995,0.11446543118373373,0
2016,29,29,109,277,3,-0.7357681005253038,-1.114944779447733,-0.7665005013915349,-0.9371483492526812,-1.1070234757653654,4
2017,5,5,372,569,4,-0.1538646221646217,0.5392490554584733,0.4042538484518781,-0.37322218871476487,0.9287913691497997,0
2012,29,29,435,265,4,-0.7915670642037254,-1.267904868418549,-0.735388354489981,2.073816003196663,-1.0798792778331632,0
2009,19,19,440,68,4,0.06733841241769219,0.7494996504801769,1.36318988308882,-0.6191663080048296,-0.34698593366370367,0
2016,6,6,137,518,1,0.5217014023705533,0.02252206398978957,0.7115395733288712,0.007686606737955987,-0.7993892325337404,2
2008,4,4,304,346,3,-0.8593229486703801,-1.0070383894101391,-1.2570495573324774,-0.8784855067360998,-1.116071541742766,4
2013,29,29,404,429,3,-0.7477250213135369,-1.3374321815871015,-0.8427891903693183,1.195490577046741,-1.0708312118557624,4
2009,17,17,230,411,1,-0.14190770137638878,1.099361090344334,0.21417141669717787,0.6548655943371193,0.4130516084379578,2
2011,27,27,74,134,4,0.06733841241769219,0.7750857017262042,1.1177022582217626,1.8744280196167717,0.40400354246055703,0
2010,25,25,433,147,4,0.1988645410882573,0.8646368810873001,1.1871718465087948,-0.7235163512389692,-0.3831781975733066,0
2008,19,19,168,143,4,-0.40894559898026334,0.9870049522639529,-0.18069713267665655,-0.5079280331774929,-0.781293100578939,0
2019,5,5,420,586,4,0.4519526977725264,0.6393683864211893,1.0252182051034449,-0.8128940509889264,0.1958980249803402,0
2017,17,17,98,375,1,-0.27542665017832607,1.1266157971064068,-0.4513301913408602,-0.5534327867381469,1.0011758969690057,2
2012,14,14,111,370,4,-0.5863065906723889,-0.4474825730296268,0.12765407668326678,2.6639751457428855,-0.7541489026467367,0
2009,29,29,306,581,4,0.4459742373784099,0.4018630846374132,-0.14937188887851646,0.16681263825799084,0.8564068413305937,0
2012,8,8,264,95,4,0.4519526977725264,0.6866469593758051,1.8098409783330491,-0.7377540408380173,-0.6003317810309242,0
2017,27,27,471,39,4,0.23672812358432896,0.8568498220124222,0.6147935822788333,0.7628013323616151,-0.03935169043207888,0
2016,28,28,74,134,1,-0.1458933416391331,0.79065981987596,0.869657470595674,0.7952477347454493,0.7840223135113877,2
2009,9,9,87,304,1,-0.06418771625287294,0.36848997431650793,-0.13360271853115321,-0.4056656719440886,1.1459449526074175,2
2010,6,6,482,262,4,-0.6421055543508105,-1.0381866257096508,0.46460288956502954,-0.8408931214760651,-0.5641395171213214,0
